date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,rain_sum,sunrise,sunset,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,precipitation_probability_max
2024-10-09 00:00:00+00:00,80.0,28.598,21.448,31.533043,24.525997,0.0,1728434354,1728477246,2.624881,7.3,131.39616,
2024-10-10 00:00:00+00:00,95.0,27.648,21.298,30.448551,24.477293,0.0,1728520759,1728563608,2.4698176,7.0,147.19421,
2024-10-11 00:00:00+00:00,95.0,28.248,21.248,31.715912,24.329592,0.0,1728607164,1728649971,2.8653097,7.9,125.1598,
2024-10-12 00:00:00+00:00,80.0,28.598,21.198,30.837791,24.345343,0.0,1728693570,1728736334,3.1780498,8.3,115.0815,
2024-10-13 00:00:00+00:00,80.0,28.098,21.348,30.718296,24.812082,0.0,1728779976,1728822699,3.51141,9.5,104.06487,
2024-10-14 00:00:00+00:00,80.0,23.698,20.598,26.221262,23.854296,2.2,1728866382,1728909063,2.3345237,6.6,16.159153,
2024-10-15 00:00:00+00:00,95.0,23.398,20.198,26.287432,23.18663,9.0,1728952789,1728995429,2.236068,6.4,52.749977,
2024-10-16 00:00:00+00:00,80.0,21.448,20.198,24.37598,23.120642,20.199999,1729039197,1729081796,1.8439089,4.7,304.76746,
2024-10-17 00:00:00+00:00,80.0,26.748,20.248,29.152939,23.120508,0.0,1729125606,1729168164,2.7294688,6.8,243.56612,
2024-10-18 00:00:00+00:00,95.0,27.498,19.998,30.053108,22.565866,0.0,1729212015,1729254532,2.9154758,7.3,262.90015,
2024-10-19 00:00:00+00:00,96.0,25.898,21.148,29.526016,24.725203,0.0,1729298425,1729340902,1.4317821,4.6,323.97253,
2024-10-20 00:00:00+00:00,96.0,27.298,21.048,31.110874,24.448193,0.0,1729384836,1729427273,1.9723083,6.1,100.57651,
2024-10-21 00:00:00+00:00,95.0,26.648,21.248,29.76109,24.97862,0.0,1729471246,1729513644,1.8867962,5.1,133.27739,
2024-10-22 00:00:00+00:00,96.0,27.648,20.498,31.35775,23.872711,0.0,1729557658,1729600015,1.5033296,3.6,41.747963,
2024-10-23 00:00:00+00:00,96.0,28.298,20.148,32.07669,23.52812,0.0,1729644070,1729686387,2.1023796,5.4,25.426844,
2024-10-24 00:00:00+00:00,95.0,25.848,20.498,29.261665,23.585978,0.0,1729730482,1729772760,2.2847319,5.3,279.8793,
2024-10-25 00:00:00+00:00,3.0,28.248,19.948,30.546898,22.701227,0.0,1729816895,1729859133,2.2847319,6.1,299.5034,
2024-10-26 00:00:00+00:00,3.0,27.698,18.648,29.579872,20.107656,0.0,1729903309,1729945507,2.9410884,7.1,316.49664,
2024-10-27 00:00:00+00:00,3.0,27.298,18.298,29.120903,20.134571,0.0,1729989722,1730031882,2.9154758,6.7,295.8278,
2024-10-28 00:00:00+00:00,3.0,28.648,19.198,30.899624,21.596928,0.0,1730076137,1730118258,2.624881,5.9,240.99367,
2024-10-29 00:00:00+00:00,3.0,28.248,19.948,30.903702,22.55114,0.0,1730162552,1730204634,2.3706539,5.6,277.12488,
2024-10-30 00:00:00+00:00,80.0,28.198,20.548,31.57154,23.88349,0.0,1730248968,1730291011,1.7492856,5.3,74.35779,
2024-10-31 00:00:00+00:00,95.0,27.398,20.548,31.220478,24.023596,0.0,1730335384,1730377389,1.7029386,5.2,84.805664,
2024-11-01 00:00:00+00:00,45.0,27.848,20.648,30.18385,23.835827,0.0,1730421801,1730463769,2.4041631,6.7,69.25941,
2024-11-02 00:00:00+00:00,3.0,28.498,20.398,30.220627,23.210228,0.0,1730508218,1730550149,2.6832817,7.6,85.78197,
2024-11-03 00:00:00+00:00,3.0,28.098,20.148,29.588802,22.721016,0.0,1730594636,1730636530,3.026549,8.4,94.58296,
2024-11-04 00:00:00+00:00,3.0,28.098,19.948,29.392746,22.237175,0.0,1730681054,1730722912,3.0,7.5,84.35543,
2024-11-05 00:00:00+00:00,2.0,27.848,18.598,29.546478,20.887678,0.0,1730767474,1730809296,2.828427,7.6,61.551495,
2024-11-06 00:00:00+00:00,3.0,27.748,18.048,29.45111,20.143852,0.0,1730853893,1730895681,3.0413814,7.8,41.788643,
2024-11-07 00:00:00+00:00,3.0,27.698,19.348,28.776756,21.555218,0.0,1730940314,1730982067,3.828838,9.8,58.348778,
2024-11-08 00:00:00+00:00,3.0,28.448,19.048,30.064072,20.780458,0.0,1731026735,1731068454,3.8832977,9.8,62.418053,
2024-11-09 00:00:00+00:00,3.0,29.048,19.248,29.963306,21.333336,0.0,1731113157,1731154843,3.7121422,9.2,61.362583,
2024-11-10 00:00:00+00:00,3.0,28.198,19.048,28.789997,21.385098,0.0,1731199579,1731241233,3.6400552,9.3,48.5871,
2024-11-11 00:00:00+00:00,3.0,28.098,18.798,29.251038,20.769148,0.0,1731286003,1731327623,3.8013155,9.5,38.96943,
2024-11-12 00:00:00+00:00,80.0,25.798,20.298,27.997154,22.753302,0.0,1731372427,1731414015,4.356604,10.7,41.332085,
2024-11-13 00:00:00+00:00,80.0,25.598,20.148,27.297543,22.426565,0.0,1731458851,1731500408,3.710795,9.7,81.34756,
2024-11-14 00:00:00+00:00,80.0,25.348,20.298,27.474174,22.92129,0.0,1731545277,1731586802,3.6124783,9.6,87.02258,
2024-11-15 00:00:00+00:00,95.0,27.498,20.148,29.930534,22.762428,0.0,1731631703,1731673197,3.535534,8.9,71.74704,
2024-11-16 00:00:00+00:00,95.0,26.798,20.048,29.154549,21.918142,0.0,1731718129,1731759593,3.905125,9.5,79.54153,
2024-11-17 00:00:00+00:00,3.0,27.198,19.748,28.275372,21.683771,0.0,1731804556,1731845990,3.6055512,9.6,73.89045,
2024-11-18 00:00:00+00:00,3.0,26.998,19.448,28.390648,21.136591,0.0,1731890984,1731932388,3.640055,9.2,76.44539,
2024-11-19 00:00:00+00:00,3.0,26.398,18.798,27.46656,20.663328,0.0,1731977412,1732018787,2.86007,7.4,60.01465,
2024-11-20 00:00:00+00:00,3.0,26.698,18.248,27.694525,20.195467,0.0,1732063840,1732105187,2.8178005,7.3,83.98412,
2024-11-21 00:00:00+00:00,3.0,26.948,17.648,28.917358,19.22576,0.0,1732150268,1732191588,2.6683328,6.8,63.0399,
2024-11-22 00:00:00+00:00,2.0,26.998,16.848,29.27047,18.520918,0.0,1732236697,1732277990,2.6907248,7.1,54.393894,
2024-11-23 00:00:00+00:00,3.0,28.248,16.648,31.113796,18.284712,0.0,1732323126,1732364394,2.109502,5.1,77.9401,
2024-11-24 00:00:00+00:00,3.0,27.498,18.198,29.611164,20.255032,0.0,1732409556,1732450798,2.8178005,7.5,60.575665,
2024-11-25 00:00:00+00:00,3.0,25.948,17.648,26.955933,19.532341,0.0,1732495985,1732537203,2.9154758,7.4,50.227642,
2024-11-26 00:00:00+00:00,3.0,23.948,18.198,24.775953,19.799828,0.0,1732582415,1732623610,4.0,10.1,45.95275,
2024-11-27 00:00:00+00:00,3.0,24.248,17.848,24.43842,18.59461,0.0,1732668845,1732710017,3.8183768,10.0,37.228577,
2024-11-28 00:00:00+00:00,3.0,26.098,17.148,25.942354,17.617693,0.0,1732755275,1732796426,4.2544093,10.5,22.894934,
2024-11-29 00:00:00+00:00,3.0,23.598,17.898,24.427652,18.172781,0.0,1732841705,1732882836,3.8078864,10.0,16.330986,
2024-11-30 00:00:00+00:00,63.0,22.698,19.298,24.255985,21.174345,3.3,1732928136,1732969247,3.667424,9.9,345.66068,
2024-12-01 00:00:00+00:00,95.0,21.498,19.998,23.57149,21.747866,0.6,1733014568,1733055660,4.2201896,10.4,347.66586,
2024-12-02 00:00:00+00:00,95.0,21.748,20.398,24.499947,22.509895,27.4,1733101000,1733142074,4.5343137,12.2,68.00254,
2024-12-03 00:00:00+00:00,96.0,25.698,20.298,29.118828,22.79673,0.0,1733187433,1733228489,3.1575305,7.9,125.0376,
2024-12-04 00:00:00+00:00,3.0,26.648,19.848,27.814743,22.365915,0.0,1733273867,1733314905,3.5693135,8.7,96.44947,
2024-12-05 00:00:00+00:00,3.0,27.198,19.848,29.06884,22.238829,0.0,1733360300,1733401323,3.2893767,8.1,103.83399,
2024-12-06 00:00:00+00:00,3.0,27.898,19.698,29.942287,22.452572,0.0,1733446734,1733487741,2.4351592,7.0,97.40536,
2024-12-07 00:00:00+00:00,3.0,27.598,19.448,29.289051,22.017092,0.0,1733533168,1733574160,2.7,6.8,102.35534,
2024-12-08 00:00:00+00:00,3.0,28.248,18.998,29.830036,21.559212,0.0,1733619602,1733660581,2.4839485,6.4,125.69322,
2024-12-09 00:00:00+00:00,3.0,28.198,18.998,29.397945,21.429064,0.0,1733706036,1733747002,2.5455844,6.5,80.93721,
2024-12-10 00:00:00+00:00,3.0,27.598,19.098,28.232094,20.739275,0.0,1733792469,1733833424,2.8319604,7.7,57.596077,
2024-12-11 00:00:00+00:00,61.0,25.748,18.998,26.531023,20.68347,0.6,1733878903,1733919847,4.2190046,10.5,58.114174,
2024-12-12 00:00:00+00:00,80.0,22.848,19.798,24.326147,21.361422,1.7000002,1733965336,1734006270,3.2695565,8.7,63.51225,
2024-12-13 00:00:00+00:00,3.0,23.948,19.648,24.617323,21.11185,0.0,1734051768,1734092694,4.2107005,10.2,83.03474,
2024-12-14 00:00:00+00:00,3.0,25.848,17.498,27.409487,18.881674,0.0,1734138201,1734179118,3.3120992,8.5,71.056274,
2024-12-15 00:00:00+00:00,3.0,25.198,15.298,26.07013,16.197277,0.0,1734224632,1734265543,3.324154,8.7,64.381516,
2024-12-16 00:00:00+00:00,3.0,26.198,14.998,26.386335,15.655073,0.0,1734311063,1734351968,2.9546573,7.7,64.37934,
2024-12-17 00:00:00+00:00,3.0,25.948,14.698,27.855556,15.293047,0.0,1734397493,1734438394,2.280351,6.6,47.221596,
2024-12-18 00:00:00+00:00,3.0,26.248,17.298,27.4775,19.13141,0.0,1734483922,1734524819,3.1064448,7.7,33.22826,
2024-12-19 00:00:00+00:00,3.0,26.948,19.098,28.395657,21.389826,0.0,1734570351,1734611246,3.2649655,8.5,27.219755,
2024-12-20 00:00:00+00:00,45.0,27.598,18.898,29.042782,21.819422,0.0,1734656781,1734697674,3.214032,8.4,3.6805477,
2024-12-21 00:00:00+00:00,45.0,27.898,17.948,30.073826,20.765886,0.0,1734743210,1734784103,2.1540658,5.6,340.86008,
2024-12-22 00:00:00+00:00,45.0,27.398,19.298,29.682373,22.036516,0.0,1734829639,1734870533,2.3086793,5.0,84.3384,
2024-12-23 00:00:00+00:00,3.0,26.848,17.948,27.818027,19.850842,0.0,1734916068,1734956963,2.376973,5.9,97.18419,
2024-12-24 00:00:00+00:00,3.0,27.048,17.098,28.47934,18.762873,0.0,1735002497,1735043395,1.9104972,4.9,46.909115,
2024-12-25 00:00:00+00:00,3.0,26.998,18.248,28.037369,20.029789,0.0,1735088926,1735129827,2.5495098,5.9,31.207287,
2024-12-26 00:00:00+00:00,3.0,26.448,19.798,28.16195,21.798141,0.0,1735175354,1735216260,4.2720017,10.2,73.4663,
2024-12-27 00:00:00+00:00,80.0,24.548,18.348,26.230093,19.324203,0.0,1735261782,1735302693,4.110961,9.8,95.23739,
2024-12-28 00:00:00+00:00,3.0,25.348,17.948,26.088848,18.736494,0.0,1735348209,1735389127,3.8013155,9.6,90.47113,
2024-12-29 00:00:00+00:00,3.0,26.398,16.698,27.611979,17.373533,0.0,1735434635,1735475561,3.3955853,8.4,67.23074,
2024-12-30 00:00:00+00:00,3.0,26.648,16.398,27.033554,16.589045,0.0,1735521061,1735561995,4.539824,11.4,71.5115,
2024-12-31 00:00:00+00:00,2.0,26.698,16.098,26.680208,16.147581,0.0,1735607486,1735648429,4.3965893,10.7,72.41192,
2025-01-01 00:00:00+00:00,3.0,26.048,15.997999,26.487297,16.993526,0.0,1735693910,1735734863,4.531004,11.1,68.42421,
2025-01-02 00:00:00+00:00,3.0,26.248,15.498,26.657099,16.226515,0.0,1735780333,1735821297,3.945884,9.8,82.69187,
2025-01-03 00:00:00+00:00,45.0,26.448,14.098,26.039091,14.788128,0.0,1735866754,1735907731,4.148494,10.3,76.654625,
2025-01-04 00:00:00+00:00,45.0,25.798,13.398,25.600504,13.683485,0.0,1735953175,1735994165,3.4014704,8.8,89.99999,
2025-01-05 00:00:00+00:00,2.0,26.198,14.198,26.714033,14.745003,0.0,1736039595,1736080598,2.6172504,6.9,84.0616,
2025-01-06 00:00:00+00:00,2.0,27.048,14.648,27.517351,15.503712,0.0,1736126013,1736167031,2.4698176,5.8,96.77843,
2025-01-07 00:00:00+00:00,2.0,27.298,14.598,28.338978,15.216728,0.0,1736212429,1736253463,1.9313208,5.6,76.23917,
2025-01-08 00:00:00+00:00,2.0,27.498,15.498,26.232677,15.871994,0.0,1736298845,1736339895,3.748333,9.4,67.99649,
2025-01-09 00:00:00+00:00,2.0,25.098,15.298,24.902487,15.353245,0.0,1736385260,1736426328,4.0112343,9.7,92.85822,
2025-01-10 00:00:00+00:00,2.0,26.448,15.598,27.280262,16.077137,0.0,1736471674,1736512761,3.5057096,9.3,98.89821,
2025-01-11 00:00:00+00:00,3.0,27.348,17.948,28.892105,19.103071,0.0,1736558088,1736599194,3.2572994,8.2,96.762665,
2025-01-12 00:00:00+00:00,3.0,27.498,17.148,29.542645,18.35061,0.0,1736644500,1736685627,2.7,6.6,87.94652,
2025-01-13 00:00:00+00:00,80.0,26.198,18.898,27.06442,20.803677,0.0,1736730912,1736772060,3.5902646,9.1,80.58181,
2025-01-14 00:00:00+00:00,3.0,26.648,17.048,27.004978,17.57657,0.0,1736817323,1736858493,3.9115217,9.8,89.99999,
2025-01-15 00:00:00+00:00,3.0,26.548,16.598,26.788204,16.711344,0.0,1736903733,1736944926,4.101219,10.6,86.561584,
2025-01-16 00:00:00+00:00,2.0,25.848,16.148,26.902145,16.140676,0.0,1736990142,1737031359,3.522783,9.4,90.72867,
2025-01-17 00:00:00+00:00,3.0,25.548,16.648,26.323204,16.813795,0.0,1737076550,1737117792,3.9319208,10.0,87.10368,
2025-01-18 00:00:00+00:00,3.0,26.248,16.148,26.590805,16.30788,0.0,1737162957,1737204224,3.4525354,9.1,76.97817,
2025-01-19 00:00:00+00:00,80.0,23.598,17.948,25.32091,18.117529,0.0,1737249363,1737290656,3.544009,11.4,67.00144,
2025-01-20 00:00:00+00:00,3.0,26.848,15.698,27.873833,16.659441,0.0,1737335768,1737377088,2.8301945,7.4,56.385742,
2025-01-21 00:00:00+00:00,3.0,26.548,14.998,26.281027,15.796953,0.0,1737422172,1737463519,3.1622777,8.6,70.81546,
2025-01-22 00:00:00+00:00,2.0,27.048,14.548,29.488178,15.07292,0.0,1737508575,1737549950,2.8071337,7.1,95.489975,
2025-01-23 00:00:00+00:00,3.0,28.448,16.348,30.166187,17.44842,0.0,1737594977,1737636380,3.1016126,7.9,98.54822,
2025-01-24 00:00:00+00:00,2.0,27.498,15.948,28.468311,17.05982,0.0,1737681377,1737722810,3.2557642,8.1,93.708336,
2025-01-25 00:00:00+00:00,3.0,28.298,15.298,28.706364,15.656967,0.0,1737767776,1737809239,3.3,8.7,84.60234,
2025-01-26 00:00:00+00:00,3.0,29.098,14.598,26.940514,15.166122,0.0,1737854175,1737895667,4.3416586,10.8,83.97985,
2025-01-27 00:00:00+00:00,45.0,28.398,13.598,27.284733,14.233276,0.0,1737940571,1737982094,3.4,8.8,78.76922,
2025-01-28 00:00:00+00:00,3.0,28.098,14.448,27.819546,14.863392,0.0,1738026967,1738068520,2.9732137,7.9,89.34596,
2025-01-29 00:00:00+00:00,3.0,28.598,15.098,28.055069,15.748625,0.0,1738113362,1738154947,3.535534,9.4,73.428444,
2025-01-30 00:00:00+00:00,45.0,28.598,16.498,31.242329,17.952168,0.0,1738199755,1738241372,2.2472205,5.2,126.72419,
2025-01-31 00:00:00+00:00,2.0,29.698,18.098,31.986988,20.275967,0.0,1738286147,1738327798,2.2472205,5.6,105.31775,
2025-02-01 00:00:00+00:00,3.0,29.398,17.398,30.711529,18.752708,0.0,1738372538,1738414222,2.7313,6.9,78.06676,
2025-02-02 00:00:00+00:00,3.0,29.798,16.548,29.227722,17.814663,0.0,1738458928,1738500647,2.9154758,7.3,73.1641,
2025-02-03 00:00:00+00:00,2.0,29.448,15.498,28.349602,15.603561,0.0,1738545316,1738587071,3.3241541,8.4,95.9947,
2025-02-04 00:00:00+00:00,2.0,30.098,15.548,29.118755,15.413841,0.0,1738631704,1738673494,3.2280025,8.4,95.05374,
2025-02-05 00:00:00+00:00,0.0,29.698,16.148,29.653633,16.567228,0.0,1738718091,1738759917,3.8639357,9.7,97.74546,
2025-02-06 00:00:00+00:00,0.0,29.848,15.598,28.456985,15.795351,0.0,1738804477,1738846339,3.956008,10.0,95.51329,
2025-02-07 00:00:00+00:00,0.0,29.648,15.848,28.646301,16.56499,0.0,1738890861,1738932761,3.544009,9.4,98.4519,
2025-02-08 00:00:00+00:00,1.0,29.248,16.348,29.201698,16.726734,0.0,1738977245,1739019182,3.9319208,9.9,92.26793,
2025-02-09 00:00:00+00:00,2.0,28.898,16.498,29.140728,17.433771,0.0,1739063628,1739105603,4.504442,11.1,91.11926,
2025-02-10 00:00:00+00:00,2.0,27.998,16.248,28.077293,17.475813,0.0,1739150011,1739192023,3.733631,9.4,77.61354,
2025-02-11 00:00:00+00:00,2.0,29.898,15.398,29.217438,16.374743,0.0,1739236392,1739278443,2.8792362,7.2,85.1776,
2025-02-12 00:00:00+00:00,2.0,31.248,15.348,29.441128,15.793848,0.0,1739322773,1739364862,3.757659,9.1,68.68799,
2025-02-13 00:00:00+00:00,1.0,31.098,16.898,30.592655,17.124939,0.0,1739409153,1739451281,3.757659,9.5,78.7894,
2025-02-14 00:00:00+00:00,2.0,30.648,17.448,31.304916,17.09975,0.0,1739495532,1739537699,2.9832869,7.9,90.45233,
2025-02-15 00:00:00+00:00,2.0,30.098,17.748,31.505562,18.615677,0.0,1739581911,1739624116,2.9832866,7.8,67.693726,
2025-02-16 00:00:00+00:00,1.0,30.698,17.198,30.598385,18.021235,0.0,1739668288,1739710533,3.847077,9.2,81.577576,
2025-02-17 00:00:00+00:00,0.0,30.748,16.848,30.291733,17.971107,0.0,1739754665,1739796949,3.8327537,9.2,94.56054,
2025-02-18 00:00:00+00:00,2.0,31.198,16.898,30.708,17.84578,0.0,1739841041,1739883364,3.0594118,8.1,96.96532,
2025-02-19 00:00:00+00:00,2.0,32.048,17.798,32.666584,18.877098,0.0,1739927415,1739969779,2.7856774,7.4,93.75637,
2025-02-20 00:00:00+00:00,2.0,32.498,18.498,32.71242,20.310291,0.0,1740013789,1740056193,3.1320918,8.0,99.50065,
2025-02-21 00:00:00+00:00,2.0,32.198,18.198,32.41638,19.95255,0.0,1740100161,1740142606,3.667424,8.8,89.581795,
2025-02-22 00:00:00+00:00,2.0,31.348,18.048,31.551613,20.026272,0.0,1740186533,1740229019,3.4,8.9,76.774185,
2025-02-23 00:00:00+00:00,2.0,31.598,18.048,30.738964,19.078789,0.0,1740272903,1740315432,4.596738,11.4,67.413475,
2025-02-24 00:00:00+00:00,2.0,30.498,17.248,29.074238,17.646086,0.0,1740359273,1740401843,4.8104053,12.0,79.35238,
2025-02-25 00:00:00+00:00,2.0,29.798,16.248,29.744915,16.683113,0.0,1740445642,1740488255,3.8209946,9.7,85.27729,
2025-02-26 00:00:00+00:00,2.0,30.298,16.948,29.845402,17.063843,0.0,1740532011,1740574666,4.341659,11.2,79.95286,
2025-02-27 00:00:00+00:00,3.0,30.048,16.148,29.832497,16.535013,0.0,1740618378,1740661076,4.341659,11.3,79.94242,
2025-02-28 00:00:00+00:00,3.0,29.848,16.598,30.627628,17.49305,0.0,1740704746,1740747486,3.3241541,9.3,80.69185,
2025-03-01 00:00:00+00:00,3.0,29.498,18.198,31.564468,19.861544,0.0,1740791113,1740833896,3.2695565,8.3,91.25276,
2025-03-02 00:00:00+00:00,3.0,29.848,19.948,32.291214,22.056976,0.0,1740877479,1740920305,2.9614186,7.2,85.61297,
2025-03-03 00:00:00+00:00,3.0,31.798,19.498,32.61622,21.431606,0.0,1740963845,1741006714,4.609772,11.0,60.1745,
2025-03-04 00:00:00+00:00,3.0,31.948,19.898,31.30014,21.06488,0.0,1741050211,1741093123,4.9658837,12.1,82.67821,
2025-03-05 00:00:00+00:00,3.0,32.398003,19.848,32.9692,20.432129,0.0,1741136577,1741179531,3.3120992,8.4,93.37541,
2025-03-06 00:00:00+00:00,2.0,32.348003,19.448,33.624462,19.709272,0.0,1741222942,1741265939,2.5806975,6.7,63.072414,
2025-03-07 00:00:00+00:00,1.0,32.648003,18.548,32.93337,18.625727,0.0,1741309307,1741352347,2.280351,6.3,54.899246,
2025-03-08 00:00:00+00:00,2.0,33.098003,18.648,33.869637,18.874537,0.0,1741395673,1741438755,2.5,6.6,73.85555,
2025-03-09 00:00:00+00:00,1.0,33.448,17.748,32.960636,19.0597,0.0,1741482037,1741525163,4.0718546,10.2,89.9062,
2025-03-10 00:00:00+00:00,3.0,31.348,17.148,31.881645,17.913372,0.0,1741568401,1741611570,4.1231055,10.2,85.08442,
2025-03-11 00:00:00+00:00,3.0,30.048,16.748,31.108734,17.261963,0.0,1741654764,1741697976,4.804165,12.0,90.83142,
2025-03-12 00:00:00+00:00,3.0,30.948,20.148,31.9133,22.844337,0.0,1741741127,1741784382,3.8327534,9.5,100.98063,
2025-03-13 00:00:00+00:00,45.0,33.598003,20.098,33.936935,22.993223,0.0,1741827488,1741870787,3.2449963,8.5,80.40115,
2025-03-14 00:00:00+00:00,1.0,34.898003,19.748,34.12818,21.89224,0.0,1741913850,1741957192,3.9217343,9.9,97.6524,
2025-03-15 00:00:00+00:00,0.0,33.998,18.898,33.07359,19.478315,0.0,1742000210,1742043597,3.9293766,10.1,102.20361,
2025-03-16 00:00:00+00:00,3.0,32.498,18.198,34.61802,19.279547,0.0,1742086571,1742130001,2.607681,6.9,129.96318,
2025-03-17 00:00:00+00:00,3.0,33.198,21.948,36.770977,24.603584,0.0,1742172931,1742216406,3.0463092,7.7,195.82626,
2025-03-18 00:00:00+00:00,3.0,34.298,21.148,36.492695,23.790386,0.0,1742259291,1742302810,3.1906114,7.7,119.06608,
2025-03-19 00:00:00+00:00,3.0,33.548,21.298,35.237217,23.619453,0.0,1742345651,1742389214,3.3600597,8.2,133.26025,
2025-03-20 00:00:00+00:00,2.0,33.198,20.748,35.093056,23.385725,0.0,1742432010,1742475617,2.9681644,8.3,130.15593,
2025-03-21 00:00:00+00:00,3.0,32.948,20.748,35.061413,23.846443,0.0,1742518370,1742562021,2.6172504,6.7,132.11049,
2025-03-22 00:00:00+00:00,96.0,31.598,21.348,35.733315,24.447357,0.0,1742604729,1742648425,2.3706539,8.2,142.12492,
2025-03-23 00:00:00+00:00,80.0,29.998,20.798,33.736977,24.020134,0.0,1742691089,1742734829,2.657066,7.0,116.2198,
2025-03-24 00:00:00+00:00,3.0,32.098003,20.648,33.57851,23.938494,0.0,1742777449,1742821232,3.324154,8.4,91.62655,
2025-03-25 00:00:00+00:00,3.0,32.748,21.048,34.286434,23.870739,0.0,1742863810,1742907636,2.8301945,7.5,105.48857,
2025-03-26 00:00:00+00:00,2.0,32.698,21.098,34.06173,23.65164,0.0,1742950170,1742994040,3.0528674,8.0,117.38176,
2025-03-27 00:00:00+00:00,2.0,33.398003,21.098,34.655613,23.719114,0.0,1743036531,1743080445,3.1906114,8.5,50.194572,
2025-03-28 00:00:00+00:00,3.0,33.498,22.048,35.79853,23.961777,0.0,1743122893,1743166849,3.3241541,8.5,99.73938,
2025-03-29 00:00:00+00:00,3.0,34.548,21.398,34.793175,21.810064,0.0,1743209255,1743253254,3.383785,8.6,109.57319,
2025-03-30 00:00:00+00:00,2.0,33.848003,20.998,33.73415,20.193125,0.0,1743295616,1743339658,3.3376637,8.6,120.13087,
2025-03-31 00:00:00+00:00,3.0,32.898003,20.048,33.54694,22.049168,0.0,1743381977,1743426062,3.8600519,9.7,72.84747,
2025-04-01 00:00:00+00:00,3.0,31.298,19.648,33.993813,22.059029,0.0,1743468337,1743512466,3.1780496,7.4,109.710014,
2025-04-02 00:00:00+00:00,95.0,30.848,19.998,33.279564,22.1299,0.0,1743554698,1743598870,2.8231187,7.4,140.97734,
2025-04-03 00:00:00+00:00,96.0,29.998,21.098,33.320175,24.616358,0.0,1743641059,1743685274,2.376973,6.3,117.07653,
2025-04-04 00:00:00+00:00,80.0,30.148,20.698,33.27248,23.96115,0.0,1743727419,1743771677,2.3600848,6.2,45.977543,
2025-04-05 00:00:00+00:00,95.0,31.898,20.898,33.897953,24.276237,0.0,1743813780,1743858081,2.8301945,7.2,127.60044,
2025-04-06 00:00:00+00:00,80.0,31.698,21.698,34.2532,24.530958,0.0,1743900141,1743944485,3.4132097,8.2,46.548122,
2025-04-07 00:00:00+00:00,3.0,34.398003,21.098,35.13997,24.330616,0.0,1743986502,1744030889,4.1340055,9.9,83.62938,
2025-04-08 00:00:00+00:00,2.0,33.698,20.998,34.940567,23.945303,0.0,1744072863,1744117294,4.263801,10.2,78.15361,
2025-04-09 00:00:00+00:00,3.0,32.948,20.248,34.888374,23.430058,0.0,1744159225,1744203698,3.2202482,8.2,72.091995,
2025-04-10 00:00:00+00:00,80.0,31.248,21.448,33.557438,24.22927,0.0,1744245587,1744290103,3.0805843,8.1,263.14136,
2025-04-11 00:00:00+00:00,80.0,31.298,20.798,35.676655,23.053288,0.0,1744331949,1744376507,2.9068885,8.5,264.1568,
2025-04-12 00:00:00+00:00,80.0,30.998,20.448,34.244797,22.622168,0.0,1744418313,1744462913,2.86007,7.7,289.51834,
2025-04-13 00:00:00+00:00,3.0,32.398003,21.748,34.925938,24.493324,0.0,1744504676,1744549318,2.7658632,7.6,28.12365,
2025-04-14 00:00:00+00:00,80.0,32.548,21.398,36.281506,23.873234,0.0,1744591041,1744635724,1.9209373,5.7,89.09062,
2025-04-15 00:00:00+00:00,95.0,32.548,21.298,36.6868,24.03825,0.0,1744677406,1744722130,2.3600848,6.0,175.99992,
2025-04-16 00:00:00+00:00,80.0,30.998,21.498,35.072437,24.414944,0.0,1744763772,1744808537,3.2802439,7.9,215.04672,
2025-04-17 00:00:00+00:00,3.0,31.648,21.248,36.21414,24.637028,0.0,1744850139,1744894944,2.34094,5.6,222.5269,
2025-04-18 00:00:00+00:00,95.0,30.648,21.548,35.307556,24.622816,0.0,1744936506,1744981351,3.1890438,7.6,241.16313,
2025-04-19 00:00:00+00:00,80.0,31.498,21.548,34.800453,24.720585,0.0,1745022874,1745067759,3.1622775,7.1,261.5731,
2025-04-20 00:00:00+00:00,96.0,32.148003,21.698,37.322487,25.418505,0.0,1745109241,1745154167,2.236068,6.9,289.1791,
2025-04-21 00:00:00+00:00,45.0,32.548,21.148,36.319664,24.435745,0.0,1745195610,1745240575,3.1064448,7.4,91.76917,
2025-04-22 00:00:00+00:00,2.0,33.998,21.298,35.834034,23.647724,0.0,1745281978,1745326983,3.9293766,8.9,109.39985,
2025-04-23 00:00:00+00:00,3.0,34.348003,22.048,37.388596,24.72025,0.0,1745368347,1745413392,3.008322,7.3,130.48592,
2025-04-24 00:00:00+00:00,2.0,34.798,22.348,38.519688,26.089098,0.0,1745454717,1745499800,2.6076808,6.7,153.10384,
2025-04-25 00:00:00+00:00,2.0,34.398003,22.248,38.213,25.934362,0.0,1745541087,1745586210,2.7166157,6.7,147.74744,
2025-04-26 00:00:00+00:00,3.0,33.698,22.448,37.1586,25.671988,0.0,1745627457,1745672619,3.49285,8.3,124.88884,
2025-04-27 00:00:00+00:00,3.0,32.048,22.248,35.84775,25.74371,0.0,1745713828,1745759029,2.2472203,6.6,107.43499,
2025-04-28 00:00:00+00:00,3.0,31.898,21.998,35.378315,25.461693,0.0,1745800200,1745845438,2.280351,5.9,107.08185,
