date,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,rain,weather_code,surface_pressure,cloud_cover,wind_speed_10m
2022-06-20 19:00:00+00:00,22.5225,76.0,,0.0,0.0,3.0,907.16785,100.0,4.609772
2022-06-20 20:00:00+00:00,22.0225,79.0,,0.0,0.0,3.0,906.2888,100.0,4.4598203
2022-06-20 21:00:00+00:00,21.6225,82.0,,0.0,0.0,3.0,905.62146,100.0,4.7434163
2022-06-20 22:00:00+00:00,21.322498,83.0,,0.0,0.0,3.0,905.526,100.0,4.652956
2022-06-20 23:00:00+00:00,21.2225,84.0,,0.0,0.0,3.0,905.40405,100.0,4.7265205
2022-06-21 00:00:00+00:00,21.2225,84.0,,0.0,0.0,3.0,905.5842,100.0,5.096077
2022-06-21 01:00:00+00:00,21.0225,84.0,,0.0,0.0,3.0,906.151,100.0,5.0921507
2022-06-21 02:00:00+00:00,21.422499,81.0,,0.0,0.0,3.0,906.72876,100.0,5.3366656
2022-06-21 03:00:00+00:00,22.6225,76.0,,0.0,0.0,3.0,907.47015,100.0,5.4129477
2022-06-21 04:00:00+00:00,24.0225,69.0,,0.0,0.0,3.0,908.00073,100.0,5.3009434
2022-06-21 05:00:00+00:00,25.422499,62.0,,0.0,0.0,3.0,907.8061,100.0,5.8
2022-06-21 06:00:00+00:00,26.1225,59.0,,0.0,0.0,3.0,907.211,100.0,6.2128897
2022-06-21 07:00:00+00:00,26.6225,57.0,,0.0,0.0,3.0,906.6433,100.0,6.129437
2022-06-21 08:00:00+00:00,26.322498,59.0,,0.7,0.0,53.0,905.8291,100.0,6.33877
2022-06-21 09:00:00+00:00,27.0225,55.0,,0.5,0.0,53.0,905.50256,100.0,6.307139
2022-06-21 10:00:00+00:00,26.6225,56.0,,0.0,0.0,3.0,904.9287,100.0,6.9584484
2022-06-21 11:00:00+00:00,25.822498,58.0,,0.0,0.0,3.0,905.13354,100.0,7.3171034
2022-06-21 12:00:00+00:00,24.0225,64.0,,0.0,0.0,3.0,905.3861,100.0,7.0
2022-06-21 13:00:00+00:00,22.822498,70.0,,0.0,0.0,3.0,905.8207,100.0,6.33877
2022-06-21 14:00:00+00:00,22.1225,72.0,,0.0,0.0,3.0,906.6807,100.0,5.80517
2022-06-21 15:00:00+00:00,22.0225,71.0,,0.0,0.0,3.0,907.0997,100.0,5.9228373
2022-06-21 16:00:00+00:00,21.922499,72.0,,0.0,0.0,3.0,907.24805,100.0,5.846366
2022-06-21 17:00:00+00:00,21.822498,73.0,,0.0,0.0,3.0,907.48663,100.0,5.414795
2022-06-21 18:00:00+00:00,21.7225,76.0,,0.0,0.0,3.0,907.1845,100.0,4.7675986
2022-06-21 19:00:00+00:00,21.5225,79.0,,0.0,0.0,3.0,906.8508,100.0,4.3462625
2022-06-21 20:00:00+00:00,21.2725,81.0,,0.0,0.0,3.0,906.14056,100.0,3.8910153
2022-06-21 21:00:00+00:00,21.1225,81.0,,0.0,0.0,3.0,905.7325,100.0,3.939543
2022-06-21 22:00:00+00:00,21.1225,81.0,,0.0,0.0,3.0,905.5524,100.0,4.3081317
2022-06-21 23:00:00+00:00,21.0225,81.0,,0.0,0.0,3.0,905.88086,100.0,4.2059484
2022-06-22 00:00:00+00:00,20.9725,83.0,,0.0,0.0,3.0,906.1351,100.0,4.4271884
2022-06-22 01:00:00+00:00,20.7225,84.0,,0.0,0.0,3.0,906.2352,100.0,4.68188
2022-06-22 02:00:00+00:00,21.422499,81.0,,0.0,0.0,3.0,907.1792,100.0,5.186521
2022-06-22 03:00:00+00:00,22.822498,75.0,,0.0,0.0,3.0,908.0737,94.0,5.7939625
2022-06-22 04:00:00+00:00,24.1225,69.0,,0.0,0.0,3.0,908.7534,100.0,5.724509
2022-06-22 05:00:00+00:00,25.2225,64.0,,0.0,0.0,3.0,908.646,94.0,6.063827
2022-06-22 06:00:00+00:00,26.7225,57.0,,0.0,0.0,3.0,908.5691,100.0,5.903389
2022-06-22 07:00:00+00:00,27.5225,54.0,,0.0,0.0,3.0,908.09283,100.0,5.8523498
2022-06-22 08:00:00+00:00,27.922499,52.0,,0.0,0.0,3.0,907.22186,100.0,5.5946403
2022-06-22 09:00:00+00:00,27.7225,52.0,,0.0,0.0,3.0,906.2583,100.0,5.700877
2022-06-22 10:00:00+00:00,28.322498,50.0,,0.0,0.0,3.0,906.07983,100.0,5.345091
2022-06-22 11:00:00+00:00,27.5225,53.0,,0.0,0.0,3.0,906.10693,100.0,5.948109
2022-06-22 12:00:00+00:00,26.822498,57.0,,0.0,0.0,3.0,906.34375,100.0,5.2630787
2022-06-22 13:00:00+00:00,26.2225,60.0,,0.0,0.0,3.0,907.15155,100.0,4.2426405
2022-06-22 14:00:00+00:00,25.822498,61.0,,0.0,0.0,3.0,907.5694,82.0,4.0496917
2022-06-22 15:00:00+00:00,25.422499,63.0,,0.0,0.0,3.0,908.25714,100.0,4.8764744
2022-06-22 16:00:00+00:00,24.5225,68.0,,0.0,0.0,3.0,908.87866,100.0,5.162364
2022-06-22 17:00:00+00:00,23.422499,73.0,,0.0,0.0,3.0,909.16437,100.0,5.800862
2022-06-22 18:00:00+00:00,22.6225,76.0,,0.0,0.0,3.0,909.00214,100.0,5.215362
2022-06-22 19:00:00+00:00,22.2225,76.0,,0.0,0.0,3.0,908.4247,100.0,4.8764744
2022-06-22 20:00:00+00:00,21.822498,78.0,,0.0,0.0,3.0,907.7569,100.0,5.1107726
2022-06-22 21:00:00+00:00,21.422499,80.0,,0.0,0.0,3.0,907.0891,100.0,5.011986
2022-06-22 22:00:00+00:00,21.2225,81.0,,0.0,0.0,3.0,907.29553,100.0,4.9739323
2022-06-22 23:00:00+00:00,20.922499,83.0,,0.0,0.0,3.0,907.3797,100.0,5.4120235
2022-06-23 00:00:00+00:00,20.7225,84.0,,0.0,0.0,3.0,907.40594,100.0,4.7853947
2022-06-23 01:00:00+00:00,20.822498,84.0,,0.0,0.0,3.0,907.7081,100.0,4.5793014
2022-06-23 02:00:00+00:00,21.422499,82.0,,0.0,0.0,3.0,907.9899,100.0,5.1312766
2022-06-23 03:00:00+00:00,22.7225,76.0,,0.0,0.0,3.0,908.5832,100.0,5.147815
2022-06-23 04:00:00+00:00,24.322498,68.0,,0.0,0.0,3.0,909.2671,100.0,5.269725
2022-06-23 05:00:00+00:00,25.7225,61.0,,0.0,0.0,3.0,909.25244,100.0,5.500909
2022-06-23 06:00:00+00:00,26.0225,59.0,,0.0,0.0,3.0,908.80396,100.0,5.1429563
2022-06-23 07:00:00+00:00,27.422499,53.0,,0.0,0.0,3.0,908.3329,100.0,5.2810984
2022-06-23 08:00:00+00:00,28.1225,50.0,,0.0,0.0,3.0,907.55383,100.0,5.1546097
2022-06-23 09:00:00+00:00,28.822498,48.0,,0.0,0.0,3.0,906.77325,100.0,4.9335585
2022-06-23 10:00:00+00:00,29.1225,47.0,,0.0,0.0,3.0,906.3223,100.0,5.3600373
2022-06-23 11:00:00+00:00,28.6225,49.0,,0.0,0.0,3.0,906.1709,100.0,5.8034477
2022-06-23 12:00:00+00:00,28.1225,51.0,,0.0,0.0,3.0,906.4704,100.0,4.8093657
2022-06-23 13:00:00+00:00,27.322498,55.0,,0.0,0.0,2.0,907.21924,62.0,4.6389656
2022-06-23 14:00:00+00:00,26.322498,61.0,,0.0,0.0,3.0,907.81415,100.0,4.8332186
2022-06-23 15:00:00+00:00,25.5225,64.0,,0.0,0.0,3.0,908.46857,100.0,5.0695167
2022-06-23 16:00:00+00:00,25.0225,65.0,,0.0,0.0,3.0,908.9446,100.0,4.8270073
2022-06-23 17:00:00+00:00,23.7225,73.0,,1.1,0.0,55.0,908.89844,99.0,4.4654226
2022-06-23 18:00:00+00:00,23.1225,77.0,,0.6,0.0,53.0,908.88965,100.0,4.992995
2022-06-23 19:00:00+00:00,22.6225,79.0,,0.0,0.0,3.0,908.3713,100.0,4.7169905
2022-06-23 20:00:00+00:00,22.2225,79.0,,0.0,0.0,3.0,907.79395,100.0,4.924429
2022-06-23 21:00:00+00:00,21.822498,81.0,,0.0,0.0,3.0,907.2164,100.0,5.060632
2022-06-23 22:00:00+00:00,21.422499,83.0,,0.0,0.0,3.0,906.8189,100.0,5.239275
2022-06-23 23:00:00+00:00,21.322498,83.0,,0.0,0.0,3.0,906.87714,100.0,5.1078367
2022-06-24 00:00:00+00:00,20.922499,84.0,,0.0,0.0,3.0,907.1996,100.0,4.7423625
2022-06-24 01:00:00+00:00,20.922499,83.0,,0.0,0.0,3.0,907.9201,96.0,4.588028
2022-06-24 02:00:00+00:00,21.6225,79.0,,0.0,0.0,1.0,908.5042,39.0,5.4083266
2022-06-24 03:00:00+00:00,22.922499,72.0,,0.0,0.0,3.0,909.1869,88.0,5.9464273
2022-06-24 04:00:00+00:00,24.422499,67.0,,0.0,0.0,3.0,909.6588,100.0,6.2641835
2022-06-24 05:00:00+00:00,26.1225,59.0,,0.0,0.0,3.0,909.2862,94.0,6.281719
2022-06-24 06:00:00+00:00,26.922499,57.0,,0.0,0.0,3.0,908.7209,100.0,6.8963757
2022-06-24 07:00:00+00:00,27.5225,55.0,,0.0,0.0,3.0,907.9123,100.0,6.6219335
2022-06-24 08:00:00+00:00,28.0225,52.0,,0.0,0.0,3.0,907.2526,100.0,6.5520988
2022-06-24 09:00:00+00:00,28.0225,51.0,,0.0,0.0,3.0,906.3498,100.0,6.8949256
2022-06-24 10:00:00+00:00,27.0225,55.0,,0.0,0.0,3.0,905.50256,100.0,6.0876927
2022-06-24 11:00:00+00:00,26.922499,57.0,,0.0,0.0,3.0,905.2913,100.0,5.4451814
2022-06-24 12:00:00+00:00,27.2225,55.0,,0.0,0.0,3.0,905.4736,100.0,4.9365983
2022-06-24 13:00:00+00:00,26.822498,55.0,,0.0,0.0,3.0,906.25354,100.0,6.207254
2022-06-24 14:00:00+00:00,25.6225,59.0,,0.0,0.0,3.0,907.1465,100.0,5.622277
2022-06-24 15:00:00+00:00,24.7225,62.0,,0.0,0.0,3.0,907.6785,100.0,5.8008623
2022-06-24 16:00:00+00:00,23.922499,65.0,,0.0,0.0,3.0,908.2399,100.0,5.7218876
2022-06-24 17:00:00+00:00,23.2225,70.0,,0.0,0.0,3.0,908.29016,100.0,5.7870545
2022-06-24 18:00:00+00:00,22.6225,76.0,,0.0,0.0,3.0,908.19104,100.0,5.059644
2022-06-24 19:00:00+00:00,22.2225,79.0,,0.0,0.0,3.0,907.6137,100.0,4.651881
2022-06-24 20:00:00+00:00,21.922499,80.0,,0.0,0.0,3.0,906.6174,100.0,4.88467
2022-06-24 21:00:00+00:00,21.6225,82.0,,0.0,0.0,3.0,905.8917,100.0,4.8104053
2022-06-24 22:00:00+00:00,21.422499,82.0,,0.0,0.0,3.0,905.4677,100.0,5.456189
2022-06-24 23:00:00+00:00,21.1225,84.0,,0.0,0.0,3.0,905.28217,100.0,5.769748
2022-06-25 00:00:00+00:00,21.0225,84.0,,0.0,0.0,3.0,905.43054,100.0,5.515433
2022-06-25 01:00:00+00:00,21.1225,83.0,,0.0,0.0,3.0,906.0928,100.0,5.6320515
2022-06-25 02:00:00+00:00,21.6225,80.0,,0.0,0.0,3.0,906.7025,100.0,5.7567353
2022-06-25 03:00:00+00:00,22.6225,76.0,,0.0,0.0,3.0,907.1998,100.0,6.360031
2022-06-25 04:00:00+00:00,23.7225,70.0,,0.0,0.0,3.0,907.63635,100.0,7.180529
2022-06-25 05:00:00+00:00,24.6225,65.0,,0.0,0.0,3.0,907.37695,100.0,7.531268
2022-06-25 06:00:00+00:00,25.7225,59.0,,0.0,0.0,3.0,907.0873,100.0,7.566373
2022-06-25 07:00:00+00:00,26.5225,55.0,,0.0,0.0,3.0,906.43207,100.0,7.9831076
2022-06-25 08:00:00+00:00,27.1225,51.0,,0.0,0.0,3.0,905.8943,100.0,8.459313
2022-06-25 09:00:00+00:00,26.1225,55.0,,0.0,0.0,3.0,905.3163,100.0,8.401191
2022-06-25 10:00:00+00:00,25.0225,60.0,,0.0,0.0,3.0,904.886,100.0,7.569016
2022-06-25 11:00:00+00:00,24.0225,66.0,,0.0,0.0,3.0,904.755,100.0,7.324616
2022-06-25 12:00:00+00:00,23.422499,71.0,,0.0,0.0,3.0,904.6573,100.0,6.6407833
2022-06-25 13:00:00+00:00,22.922499,76.0,,0.0,0.0,3.0,904.9509,100.0,6.0835843
2022-06-25 14:00:00+00:00,23.322498,73.0,,0.0,0.0,3.0,905.52747,100.0,6.4536815
2022-06-25 15:00:00+00:00,23.2225,71.0,,0.0,0.0,3.0,905.9466,100.0,6.6753273
2022-06-25 16:00:00+00:00,22.5225,75.0,,0.0,0.0,3.0,906.62714,100.0,6.0876927
2022-06-25 17:00:00+00:00,22.1225,76.0,,0.0,0.0,3.0,906.95105,100.0,6.139218
2022-06-25 18:00:00+00:00,21.5225,79.0,,0.0,0.0,3.0,906.9409,100.0,6.0083275
2022-06-25 19:00:00+00:00,21.0225,81.0,,0.0,0.0,3.0,905.97095,100.0,6.0728908
2022-06-25 20:00:00+00:00,20.6225,83.0,,0.0,0.0,3.0,905.4827,100.0,5.9808025
2022-06-25 21:00:00+00:00,20.322498,85.0,,0.0,0.0,3.0,905.0265,100.0,6.1846585
2022-06-25 22:00:00+00:00,20.0225,87.0,,0.0,0.0,3.0,904.66034,100.0,6.0008335
2022-06-25 23:00:00+00:00,20.1225,85.0,,0.0,0.0,3.0,904.87256,100.0,5.664804
2022-06-26 00:00:00+00:00,19.822498,88.0,,0.0,0.0,3.0,905.04626,100.0,5.502726
2022-06-26 01:00:00+00:00,19.822498,88.0,,0.0,0.0,3.0,905.5865,100.0,5.4781384
2022-06-26 02:00:00+00:00,20.5225,83.0,,0.0,0.0,3.0,906.2613,100.0,6.332456
2022-06-26 03:00:00+00:00,21.822498,75.0,,0.0,0.0,3.0,906.49567,100.0,6.676077
2022-06-26 04:00:00+00:00,23.322498,67.0,,0.0,0.0,3.0,906.9697,100.0,7.106335
2022-06-26 05:00:00+00:00,24.922499,59.0,,0.0,0.0,3.0,907.0193,100.0,7.4464755
2022-06-26 06:00:00+00:00,27.1225,49.0,,0.0,0.0,3.0,906.8871,100.0,7.3979726
2022-06-26 07:00:00+00:00,28.7225,43.0,,0.0,0.0,3.0,906.20135,100.0,8.089499
2022-06-26 08:00:00+00:00,29.6225,39.0,,0.0,0.0,3.0,905.5701,100.0,8.309633
2022-06-26 09:00:00+00:00,29.6225,39.0,,0.0,0.0,3.0,905.20874,100.0,8.302409
2022-06-26 10:00:00+00:00,29.5225,39.0,,0.0,0.0,3.0,904.9981,100.0,8.100618
2022-06-26 11:00:00+00:00,29.1225,40.0,,0.0,0.0,3.0,905.2385,100.0,8.0
2022-06-26 12:00:00+00:00,27.7225,44.0,,0.0,0.0,3.0,905.3556,100.0,7.623647
2022-06-26 13:00:00+00:00,26.2225,50.0,,0.0,0.0,3.0,906.159,100.0,7.05762
2022-06-26 14:00:00+00:00,25.322498,54.0,,0.0,0.0,3.0,906.96326,100.0,6.1814237
2022-06-26 15:00:00+00:00,24.322498,60.0,,0.0,0.0,3.0,907.55383,100.0,5.903389
2022-06-26 16:00:00+00:00,23.6225,65.0,,0.0,0.0,3.0,908.2358,100.0,5.3758717
2022-06-26 17:00:00+00:00,23.0225,69.0,,0.0,0.0,3.0,908.67773,100.0,5.188449
2022-06-26 18:00:00+00:00,22.2225,74.0,,0.0,0.0,3.0,908.33453,100.0,5.5470715
2022-06-26 19:00:00+00:00,21.422499,78.0,,0.0,0.0,3.0,907.71967,100.0,6.046487
2022-06-26 20:00:00+00:00,21.0225,78.0,,0.0,0.0,3.0,907.1418,100.0,6.0901566
2022-06-26 21:00:00+00:00,20.7225,78.0,,0.0,0.0,3.0,906.6855,100.0,6.0415235
2022-06-26 22:00:00+00:00,20.5225,80.0,,0.0,0.0,3.0,906.53143,100.0,6.0415235
2022-06-26 23:00:00+00:00,20.422499,80.0,,0.0,0.0,3.0,906.7695,100.0,5.8591805
2022-06-27 00:00:00+00:00,20.422499,79.0,,0.0,0.0,3.0,907.12964,100.0,5.6824293
2022-06-27 01:00:00+00:00,20.422499,78.0,,0.0,0.0,3.0,907.4898,100.0,5.948109
2022-06-27 02:00:00+00:00,21.1225,75.0,,0.0,0.0,3.0,908.16437,100.0,6.440497
2022-06-27 03:00:00+00:00,22.322498,69.0,,0.0,0.0,3.0,908.63654,100.0,6.9462223
2022-06-27 04:00:00+00:00,23.422499,64.0,,0.0,0.0,3.0,908.62354,100.0,7.02282
2022-06-27 05:00:00+00:00,24.7225,58.0,,0.0,0.0,3.0,908.4902,100.0,7.05195
2022-06-27 06:00:00+00:00,26.2225,52.0,,0.0,0.0,3.0,907.87335,100.0,7.0830784
2022-06-27 07:00:00+00:00,27.5225,48.0,,0.0,0.0,3.0,907.3707,100.0,7.071068
2022-06-27 08:00:00+00:00,28.7225,43.0,,0.0,0.0,3.0,906.5626,100.0,6.987131
2022-06-27 09:00:00+00:00,29.2225,42.0,,0.0,0.0,3.0,906.2624,100.0,7.206247
2022-06-27 10:00:00+00:00,29.322498,41.0,,0.0,0.0,3.0,906.02155,100.0,7.106335
2022-06-27 11:00:00+00:00,28.2225,45.0,,0.0,0.0,3.0,906.23,100.0,6.873136
2022-06-27 12:00:00+00:00,27.322498,49.0,,0.0,0.0,3.0,906.49713,100.0,6.3505907
2022-06-27 13:00:00+00:00,26.5225,52.0,,0.0,0.0,3.0,907.0638,100.0,6.2289643
2022-06-27 14:00:00+00:00,25.6225,56.0,,0.0,0.0,3.0,907.86816,100.0,6.000833
2022-06-27 15:00:00+00:00,24.6225,58.0,,0.0,0.0,3.0,908.63947,100.0,6.053098
2022-06-27 16:00:00+00:00,24.0225,60.0,,0.0,0.0,3.0,909.263,100.0,5.869412
2022-06-27 17:00:00+00:00,23.322498,65.0,,0.0,0.0,3.0,909.4936,100.0,5.7974133
2022-06-27 18:00:00+00:00,22.7225,70.0,,0.0,0.0,3.0,909.214,100.0,5.60803
2022-06-27 19:00:00+00:00,22.2225,73.0,,0.0,0.0,3.0,908.78503,100.0,5.3225937
2022-06-27 20:00:00+00:00,21.7225,76.0,,0.0,0.0,3.0,908.26556,100.0,5.0289164
2022-06-27 21:00:00+00:00,21.322498,78.0,,0.0,0.0,3.0,907.6878,100.0,5.1264024
2022-06-27 22:00:00+00:00,21.1225,79.0,,0.0,0.0,3.0,907.62396,100.0,4.7127485
2022-06-27 23:00:00+00:00,20.922499,79.0,,0.0,0.0,3.0,907.5599,100.0,5.0289164
2022-06-28 00:00:00+00:00,20.6225,81.0,,0.0,0.0,1.0,907.5539,37.0,4.9729266
2022-06-28 01:00:00+00:00,20.6225,81.0,,0.0,0.0,3.0,908.1843,100.0,4.753946
2022-06-28 02:00:00+00:00,21.322498,77.0,,0.0,0.0,3.0,908.4985,100.0,5.4120235
2022-06-28 03:00:00+00:00,22.6225,70.0,,0.0,0.0,3.0,909.00214,100.0,5.8523498
2022-06-28 04:00:00+00:00,24.1225,62.0,,0.0,0.0,3.0,909.114,100.0,6.306346
2022-06-28 05:00:00+00:00,25.5225,55.0,,0.0,0.0,3.0,909.1,100.0,6.596969
2022-06-28 06:00:00+00:00,26.422499,53.0,,0.0,0.0,3.0,908.74713,100.0,6.946222
2022-06-28 07:00:00+00:00,27.322498,49.0,,0.0,0.0,3.0,908.1218,100.0,6.4070277
2022-06-28 08:00:00+00:00,27.5225,48.0,,0.0,0.0,3.0,907.0999,100.0,6.307139
2022-06-28 09:00:00+00:00,27.922499,47.0,,0.0,0.0,3.0,906.4996,100.0,5.408327
2022-06-28 10:00:00+00:00,28.322498,46.0,,0.0,0.0,3.0,906.26044,100.0,6.0207973
2022-06-28 11:00:00+00:00,28.1225,48.0,,0.0,0.0,3.0,906.019,100.0,6.1188235
2022-06-28 12:00:00+00:00,26.422499,55.0,,0.0,0.0,3.0,905.9499,100.0,6.736468
2022-06-28 13:00:00+00:00,25.1225,62.0,,0.0,0.0,3.0,905.99927,100.0,6.477654
2022-06-28 14:00:00+00:00,24.5225,65.0,,0.0,0.0,3.0,906.7144,100.0,5.8549128
2022-06-28 15:00:00+00:00,24.2225,67.0,,0.1,0.0,51.0,907.25195,100.0,5.9135437
2022-06-28 16:00:00+00:00,23.922499,68.0,,0.0,0.0,3.0,907.699,100.0,6.053098
2022-06-28 17:00:00+00:00,23.422499,70.0,,0.0,0.0,3.0,907.81226,100.0,5.846366
2022-06-28 18:00:00+00:00,22.822498,75.0,,0.0,0.0,3.0,907.6231,100.0,6.140033
2022-06-28 19:00:00+00:00,22.5225,77.0,,0.0,0.0,3.0,907.16785,100.0,5.920304
2022-06-28 20:00:00+00:00,21.922499,81.0,,0.0,0.0,3.0,906.6174,100.0,5.724509
2022-06-28 21:00:00+00:00,21.5225,83.0,,0.0,0.0,3.0,906.0401,100.0,5.6515484
2022-06-28 22:00:00+00:00,21.422499,84.0,,0.0,0.0,3.0,906.18835,100.0,5.531727
2022-06-28 23:00:00+00:00,21.422499,83.0,,0.0,0.0,3.0,906.09827,100.0,5.531727
2022-06-29 00:00:00+00:00,21.1225,85.0,,0.0,0.0,3.0,906.27295,100.0,4.9729266
2022-06-29 01:00:00+00:00,21.2225,84.0,,0.0,0.0,3.0,906.4849,100.0,4.9396358
2022-06-29 02:00:00+00:00,21.922499,78.0,,0.0,0.0,3.0,906.9777,100.0,5.2810984
2022-06-29 03:00:00+00:00,23.1225,72.0,,0.0,0.0,3.0,907.5377,100.0,5.5108986
2022-06-29 04:00:00+00:00,24.422499,68.0,,0.0,0.0,3.0,907.94556,96.0,5.9076223
2022-06-29 05:00:00+00:00,25.322498,64.0,,0.0,0.0,3.0,907.775,92.0,6.1073728
2022-06-29 06:00:00+00:00,26.1225,61.0,,0.0,0.0,3.0,907.3012,100.0,5.8008623
2022-06-29 07:00:00+00:00,27.0225,58.0,,0.6,0.0,53.0,906.5856,100.0,5.7218876
2022-06-29 08:00:00+00:00,27.1225,58.0,,1.3,0.0,80.0,905.71375,96.0,5.885576
2022-06-29 09:00:00+00:00,27.422499,57.0,,1.6,0.0,80.0,905.0834,98.0,6.1983867
2022-06-29 10:00:00+00:00,27.0225,60.0,,0.4,0.0,51.0,904.8708,100.0,6.648308
2022-06-29 11:00:00+00:00,26.7225,61.0,,0.3,0.0,51.0,904.68866,82.0,6.760177
2022-06-29 12:00:00+00:00,25.922499,64.0,,0.5,0.0,53.0,904.7133,75.0,7.236712
2022-06-29 13:00:00+00:00,25.1225,68.0,,0.1,0.0,51.0,905.4581,94.0,7.0092797
2022-06-29 14:00:00+00:00,24.1225,73.0,,0.0,0.0,3.0,905.9583,100.0,6.9231496
2022-06-29 15:00:00+00:00,23.0225,77.0,,0.0,0.0,2.0,906.3344,63.0,6.8264194
2022-06-29 16:00:00+00:00,22.422499,79.0,,0.0,0.0,2.0,906.4154,50.0,6.4629717
2022-06-29 17:00:00+00:00,21.922499,81.0,,0.0,0.0,3.0,906.6174,100.0,5.9539905
2022-06-29 18:00:00+00:00,21.922499,81.0,,0.0,0.0,3.0,906.3471,100.0,4.652956
2022-06-29 19:00:00+00:00,21.822498,81.0,,0.0,0.0,3.0,906.04517,100.0,4.753946
2022-06-29 20:00:00+00:00,21.6225,82.0,,0.0,0.0,3.0,905.53143,100.0,5.096077
2022-06-29 21:00:00+00:00,21.422499,82.0,,0.0,0.0,3.0,905.28754,100.0,4.846648
2022-06-29 22:00:00+00:00,21.0225,83.0,,0.0,0.0,3.0,904.98016,100.0,5.7245083
2022-06-29 23:00:00+00:00,20.6225,84.0,,0.0,0.0,3.0,905.1225,100.0,5.1264024
2022-06-30 00:00:00+00:00,20.422499,84.0,,0.0,0.0,3.0,905.41876,100.0,4.9335585
2022-06-30 01:00:00+00:00,20.422499,84.0,,0.0,0.0,3.0,906.0491,100.0,4.7434163
2022-06-30 02:00:00+00:00,21.322498,80.0,,0.0,0.0,3.0,906.51685,100.0,5.748913
2022-06-30 03:00:00+00:00,22.5225,76.0,,0.0,0.0,3.0,906.9876,100.0,6.1846585
2022-06-30 04:00:00+00:00,24.5225,67.0,,0.0,0.0,3.0,907.526,100.0,6.432729
2022-06-30 05:00:00+00:00,26.422499,58.0,,0.0,0.0,3.0,907.5741,93.0,6.576473
2022-06-30 06:00:00+00:00,28.1225,52.0,,0.0,0.0,3.0,907.1024,100.0,6.129437
2022-06-30 07:00:00+00:00,28.822498,50.0,,0.3,0.0,51.0,906.2314,100.0,6.200806
2022-06-30 08:00:00+00:00,27.922499,55.0,,1.6,0.0,80.0,905.41626,100.0,6.4031243
2022-06-30 09:00:00+00:00,27.822498,56.0,,2.0,0.0,80.0,905.2956,80.0,7.0028567
2022-06-30 10:00:00+00:00,26.822498,61.0,,2.7,0.0,81.0,904.99005,72.0,6.802941
2022-06-30 11:00:00+00:00,26.5225,63.0,,3.1,0.0,81.0,904.98834,79.0,7.1
2022-06-30 12:00:00+00:00,24.5225,72.0,,2.8,0.0,81.0,905.09125,100.0,8.100618
2022-06-30 13:00:00+00:00,23.422499,77.0,,0.4,0.0,51.0,905.9193,100.0,7.2339478
2022-06-30 14:00:00+00:00,22.822498,80.0,,0.0,0.0,3.0,906.45154,99.0,6.6753273
2022-06-30 15:00:00+00:00,22.6225,80.0,,0.0,0.0,3.0,906.8393,100.0,6.537584
2022-06-30 16:00:00+00:00,22.322498,81.0,,0.0,0.0,3.0,907.0145,100.0,6.537584
2022-06-30 17:00:00+00:00,22.5225,80.0,,0.0,0.0,3.0,907.4382,100.0,6.0299253
2022-06-30 18:00:00+00:00,22.0225,83.0,,0.0,0.0,3.0,907.1898,100.0,5.4708314
2022-06-30 19:00:00+00:00,21.7225,86.0,,0.1,0.0,51.0,906.644,100.0,5.636488
2022-06-30 20:00:00+00:00,21.7225,85.0,,0.0,0.0,3.0,906.01337,100.0,5.67186
2022-06-30 21:00:00+00:00,21.822498,84.0,,0.0,0.0,3.0,905.41455,100.0,5.821512
2022-06-30 22:00:00+00:00,21.6225,85.0,,0.0,0.0,3.0,905.53143,100.0,5.375872
2022-06-30 23:00:00+00:00,21.6225,84.0,,0.0,0.0,3.0,905.7116,100.0,5.731492
2022-07-01 00:00:00+00:00,21.422499,85.0,,0.0,0.0,3.0,905.6479,100.0,5.346027
2022-07-01 01:00:00+00:00,21.5225,84.0,,0.0,0.0,3.0,906.1302,100.0,5.346027
2022-07-01 02:00:00+00:00,22.0225,81.0,,0.0,0.0,3.0,906.6492,97.0,6.1814237
2022-07-01 03:00:00+00:00,23.5225,74.0,,0.0,0.0,3.0,907.3931,100.0,6.412488
2022-07-01 04:00:00+00:00,24.922499,68.0,,0.0,0.0,3.0,907.92114,100.0,6.600757
2022-07-01 05:00:00+00:00,25.822498,66.0,,0.0,0.0,3.0,907.9303,100.0,6.7007456
2022-07-01 06:00:00+00:00,26.322498,64.0,,0.0,0.0,3.0,907.18256,95.0,6.802941
2022-07-01 07:00:00+00:00,27.1225,60.0,,0.0,0.0,3.0,906.25525,100.0,6.5490456
2022-07-01 08:00:00+00:00,27.7225,57.0,,0.3,0.0,51.0,905.4458,100.0,6.1983867
2022-07-01 09:00:00+00:00,27.5225,58.0,,1.9,0.0,80.0,904.7529,90.0,6.315061
2022-07-01 10:00:00+00:00,27.0225,61.0,,2.6,0.0,81.0,904.60004,98.0,6.0406957
2022-07-01 11:00:00+00:00,26.322498,64.0,,2.9,0.0,81.0,904.74634,99.0,6.1814237
2022-07-01 12:00:00+00:00,25.322498,69.0,,2.9,0.0,81.0,904.9788,100.0,6.760177
2022-07-01 13:00:00+00:00,24.422499,73.0,,1.3,0.0,80.0,905.8716,66.0,6.628725
2022-07-01 14:00:00+00:00,24.1225,74.0,,0.0,0.0,2.0,906.5895,75.0,5.7428217
